det_results_a,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.8442857142857143,0.790426,0.7711367736107019
ens_results_a,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.37557142857142856,0.8749236734693877,0.833923595746112
ens_ll_results_a,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.8384285714285714,0.6864594489795919,0.7207990741600314
sgmcmc_results_a,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.7827142857142857,0.7978650408163265,0.7992109206567952
quam_results_o,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.766,0.75808875,0.7294560413288124
mcd_results_o,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9715,0.6812500000000001,0.6818946015606699
det_results_o,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.952,0.628661,0.6146754945552424
ens_results_o,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.7715,0.7192691250000001,0.6837729012389062
ens_ll_results_o,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.92,0.5572115,0.5726912850614333
sgmcmc_results_o,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.855,0.6817464999999999,0.6706821988144284
quam_results_o,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.786,0.740336,0.7128338155232378
mcd_results_o,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.975,0.6766497499999999,0.6744278758189036
det_results_o,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.953,0.62165075,0.5995142935128694
ens_results_o,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.792,0.70340225,0.6643067557604669
ens_ll_results_o,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9155,0.5624551250000001,0.5659385884536126
sgmcmc_results_o,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.876,0.6713975,0.6609896186804808
quam_results_o,"[20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",0.7635,0.760796625,0.7343703319206472
mcd_results_o,"[20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",0.968,0.681874375,0.6891034684883262
det_results_o,"[20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",0.954,0.6280798750000001,0.612585991052061
ens_results_o,"[20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",0.784,0.703490875,0.660529758152028
ens_ll_results_o,"[20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",0.9275,0.565674375,0.5725735082092165
sgmcmc_results_o,"[20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",0.872,0.6790198749999999,0.6740804678359857
quam_results_mis,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.45061006184188535,0.9011461678294993,0.6435450958004599
mcd_results_mis,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.721042955039278,0.78375735511514,0.5173851021511441
det_results_mis,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.5903392946682267,0.8625308580801947,0.6233522535631962
rand_results_mis,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.958716363028581,0.49305201183753833,0.14120700025901195
ens_results_mis,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.6266158435531985,0.7872859524118334,0.31175671855599285
ens_ll_results_mis,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.8239046499916065,0.6653679429326601,0.4524574159149061
sgmcmc_results_mis,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.7548518896833504,0.7785526851326041,0.47802573980330787
quam_results_mis,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.3045156958200436,0.9137297644946984,0.6680594605087918
mcd_results_mis,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.7003022162525184,0.8137938914749027,0.5045722698805729
det_results_mis,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.5538952316991269,0.8748388565958795,0.6271152232304817
rand_results_mis,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.9481195433176629,0.5227199334069254,0.1563570133662685
ens_results_mis,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.708029197080292,0.7826831268893313,0.315672934932161
ens_ll_results_mis,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.8155093765838825,0.6572244417740014,0.4208584658725528
sgmcmc_results_mis,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.7515368852459017,0.7793472536684627,0.48280676062601524
quam_results_mis,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.3988821138211382,0.8981096417373844,0.6389866950915565
mcd_results_mis,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.7008300863967474,0.7883341458717822,0.49543035486693854
det_results_mis,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.5947823140775876,0.8638906472011589,0.6277700853066892
rand_results_mis,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.9571404370658987,0.4863990020370341,0.15132181167301828
ens_results_mis,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.6254569624459954,0.7797391938238238,0.30199849441641674
ens_ll_results_mis,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.8152173913043478,0.6472899550604082,0.424905776025625
sgmcmc_results_mis,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.7803488171300293,0.7590584716965475,0.457599787567322
quam_results_ret,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.969516328380483
quam_results_ret,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.9710799382179376
quam_results_ret,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.966405280237509
ens_results_ret,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.951992692837001
ens_results_ret,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.9509598885957624
ens_results_ret,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.9484143599687265
ens_ll_results_ret,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.9132123473389397
ens_ll_results_ret,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.9131718527634336
ens_ll_results_ret,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.9063106509798029
mcd_results_ret,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.9315672626590243
mcd_results_ret,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.9416837324772815
mcd_results_ret,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.9307040944523317
sgmcmc_results_ret,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.9315618528606429
sgmcmc_results_ret,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.9341045532565778
sgmcmc_results_ret,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.9285985879452342
det_results_ret,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.9584762495488695
det_results_ret,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.9608636436991757
det_results_ret,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.9556163824133865
rand_results_ret,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.85799495433142
rand_results_ret,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]",0.850551167634874
rand_results_ret,"[70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104]",0.8340921447233203
